title	english_content	gujurati_content	transliteration_content	audio_url   value   tier
Shloka 231	One should respectfully associate with those who always eagerly follow commands with enthusiasm and determination, and are humble and cooperative.	આજ્ઞા પાળવામાં જે સદાય ઉત્સાહ સાથે તત્પર હોય, દૃઢ હોય; જે નિર્માની તથા સરળ હોય તેનો સંગ આદર થકી કરવો.	Āgnā pālvāmā je sadāy utsāh sāthe tatpar hoy, dradh hoy; je nirmāni tathā saral hoy teno sang ādar thaki karvo.	https://baps.box.com/shared/static/q7a9whn2hdsp182chj276ls8nfpek3xz.mp3	1	shastri
Shloka 232	One should respectfully associate with those who lovingly see divinity in both the divine and human-like actions of Bhagwan and the guru.	ભગવાન અને ગુરુના દિવ્ય તથા મનુષ્ય ચરિત્રોમાં જે સ્નેહપૂર્વક દિવ્યતાનું દર્શન કરતો હોય તેનો સંગ આદર થકી કરવો.	Bhagwan ane gurunā divya tathā manushya charitromā je sneh-purvak divyatānu darshan karto hoy teno sang ādar thaki karvo.	https://baps.box.com/shared/static/l1m9zqftd04qmoq2xek3semvzyzwlsgp.mp3	1	shastri
Shloka 234	One should respectfully associate with a person whose conduct and thoughts aim solely to please the guru.	જેના આચાર તથા વિચારને વિષે ગુરુહરિને રાજી કરવાનું એકમાત્ર લક્ષ્ય હોય તેનો સંગ આદર થકી કરવો.	Jenā āchār tathā vichārne vishe guruharine rāji karvānu ekmātra lakshya hoy teno sang ādar thaki karvo.	https://baps.box.com/shared/static/otudv4nge7r99zdft10owflj3e1yojv7.mp3	1	shastri
Shloka 235	One should study and teach the Sanskrit or vernacular texts of one’s Sampraday according to one’s abilities and preferences.	પોતાની શક્તિ અને રુચિ પ્રમાણે સંસ્કૃત તથા પ્રાકૃત ભાષામાં પોતાના સંપ્રદાયના ગ્રંથોનું પઠન-પાઠન કરવું.	Potāni shakti ane ruchi pramāne Sanskrit tathā prakrut bhāshāmā potānā Sampradaynā granthonu pathan-pāthan karvu.	https://baps.box.com/shared/static/mb20ehfkt1hskkzldk7zx3d406nw7bjt.mp3	1	shastri
Shloka 246	According to their means, satsangis should celebrate festivals to commemorate the special days related to Shri Hari and the gurus.	સત્સંગી જનોએ શ્રીહરિ તથા ગુરુના વિશિષ્ટ પ્રસંગોને દિવસે યથાશક્તિ પર્વોત્સવો કરવાં.	Satsangi janoe Shri Hari tathā gurunā vishisht prasangone divase yathā-shakti parvotsavo karvā.	https://baps.box.com/shared/static/3kuv4cn39tcyppsxm1lyszg4oxo8x03e.mp3	1	shastri
Shloka 247	During festivals, satsangis should devoutly sing kirtans to the accompaniment of instruments and especially discourse on the glory [of God and guru].	પર્વોત્સવોને વિષે ભક્તિએ કરીને સવાદ્ય કીર્તન કરવું અને વિશેષ કરીને મહિમાની વાતો કરવી.	Parvotsavone vishe bhaktie karine savādya kirtan karvu ane visheshe karine mahimāni vāto karvi.	https://baps.box.com/shared/static/new1ikcxy2buv9xjuxmlws2twh4wd62t.mp3	1	shastri
Shloka 257	While fasting, one should endeavour to give up sleep during daytime. Sleeping during daytime destroys the merits earned by the austerity of fasting.	ઉપવાસને વિષે દિવસની નિદ્રાનો પ્રયત્નપૂર્વક ત્યાગ કરવો. દિવસે લીધેલી નિદ્રાથી ઉપવાસરૂપી તપ નાશ પામે છે.	Upvāsne vishe divasni nidrāno prayatna-purvak tyāg karvo. Divase lidheli nidrāthi upvās-rupi tap nāsh pāme chhe.	https://baps.box.com/shared/static/d6jbor4dt6x4ec72en5e5i7uayc5l1el.mp3	1	shastri
Shloka 264-265	During a solar or lunar eclipse, all satsangis should discontinue all activities and en gage in Bhagwan’s bhajan. During that time, one should not sleep or eat, but sit in one place to sing kirtans dedicated to Bhagwan and undertake other forms of devotion until the eclipse is over.	સર્વે સત્સંગીઓએ સૂર્ય કે ચન્દ્રના ગ્રહણ કાળે સર્વ ક્રિયાઓનો ત્યાગ કરી ભગવાનનું ભજન કરવું. તે સમયે નિદ્રા તથા ભોજનનો ત્યાગ કરીને એક સ્થળે બેસીને ગ્રહણ પૂર્ણ થાય ત્યાં સુધી ભગવત્કીર્તનાદિ કરવું.	Sarve satsangioe surya ke chandranā grahan kāle sarva kriyāono tyāg kari Bhagwannu bhajan karvu. Te samaya nidrā tathā bhojanno tyāg karine ek sthale besine grahan purna thāy tyā sudhi bhagvat-kirtanādi karvu.	https://baps.box.com/shared/static/ao1nm5hklffedw0ckoe40dyovicl49v0.mp3	2	shastri
Shloka 266	When the eclipse is over, all should bathe and soak the clothes they are wearing. Thereafter, renunciants should perform puja and householder devotees should give donations.	ગ્રહણની મુક્તિ થયે સર્વ જનોએ સવસ્ત્ર સ્નાન કરવું. ત્યાગીઓએ ભગવાનની પૂજા કરવી અને ગૃહસ્થોએ દાન કરવું.	Grahanni mukti thaye sarva janoe savastra snān karvu. Tyāgioe Bhagwanni pujā karvi ane gruhasthoe dān karvu.	https://baps.box.com/shared/static/wk84ijmdzpuajg5llreagbvfdru5qx1u.mp3	1	shastri
Shloka 267	One should perform rituals related to birth, death and shrāddh according to the Satsang tradition.	જન્મ-મરણની સૂતક તથા શ્રાદ્ધ વગેરે વિધિઓ સત્સંગની રીતને અનુસરી પાળવી.	Janma-maranni sutak tathā shrāddh vagere vidhio satsangni ritne anusari pālvi.	https://baps.box.com/shared/static/ikgow5jsx1zfx1losild6wknwnlqwc6t.mp3	1	shastri
Shloka 269	One should follow the rules described for emergencies only in times of crisis. Do not give up one’s dharma by considering minor difficulties to be major.	આપત્કાળમાં જ આપદ્ધર્મ આચરવો. અલ્પ આપત્તિને મોટી આપત્તિ માની લઈ ધર્મનો ત્યાગ ન કરવો.	Āpat-kālmā ja āpad-dharma ācharvo. Alp āpattine moti āpatti māni lai dharmano tyāg na karvo.	https://baps.box.com/shared/static/rxwf60s161gvoas0ojqv11k4yug579az.mp3	1	shastri
Shloka 270	When agonizing calamities arise, one should derive strength from Bhagwan and act to protect oneself and others.	કષ્ટ આપે તેવી આપત્તિ આવી પડે ત્યારે ભગવાનનું બળ રાખી જે રીતે પોતાની તથા અન્યની રક્ષા થાય તેમ કરવું.	Kasht āpe tevi āpatti āvi pade tyāre Bhagwannu bal rākhi je rite potāni tathā anyani rakshā thāy tem karvu.	https://baps.box.com/shared/static/9w8mbqn39g2pqazenq0fvainh421oe8g.mp3	1	shastri
Shloka 271	When faced with circumstances that may result in death, one who is wise should act according to the guru’s teachings to protect one’s life and live peacefully.	વિવેકી મનુષ્યે પ્રાણનો નાશ થાય તેવી આપત્તિ આવી પડે ત્યારે ગુરુના આદેશોને અનુસરીને પ્રાણની રક્ષા કરવી અને સુખે રહેવું.	Viveki manushye prānno nāsh thāy tevi āpatti āvi pade tyāre gurunā ādeshone anusarine prānni rakshā karvi ane sukhe rahevu.	https://baps.box.com/shared/static/dssz8hvlhpjskgic28bsvzh7zx969v7x.mp3	1	shastri
Shloka 272-273	As per their prevailing location, time, age and abilities, all satsangis should genuinely act, atone and engage in dealings according to the traditions of the Satsang and the guru’s instructions. 	સર્વે સત્સંગી જનોએ સત્સંગની રીત પ્રમાણે, ગુરુના આદેશ અનુસાર, પરિશુદ્ધ ભાવથી દેશ, કાળ, અવસ્થા તથા પોતાની શક્તિ પ્રમાણે આચાર, વ્યવહાર અને પ્રાયશ્ચિત કરવાં.	Sarve satsangi janoe satsangni rit pramāne, gurunā adesh anusār, pari-shuddh bhāvthi desh, kāl, avasthā tathā potāni shakti pramāne āchār, vyavahār ane prāyashchit karvā.	https://baps.box.com/shared/static/l1jk0ftht3172qsvjf7n77odfm4tin39.mp3	2	shastri
Shloka 276	On auspicious and inauspicious occasions, one should recite the sacred ‘Sahajanand Namavali’ while understanding its glory.	શુભ તથા અશુભ પ્રસંગોને વિષે મહિમાએ સહિત પવિત્ર સહજાનંદ નામાવલીનો પાઠ કરવો.	Shubh tathā ashubh prasangone vishe mahimāe sahit pavitra Sahajanand Namavalino pāth karvo.	https://baps.box.com/shared/static/w3ikqjyrsrpokbwlc7tiblh0jqcvvd9k.mp3	1	shastri
Shloka 278	Satsangis should always renounce inappropriate indulgence in the sense pleasures, addictions and superstitions.	સત્સંગીઓએ અયોગ્ય વિષયો, વ્યસનો તથા વહેમનો સદાય ત્યાગ કરવો.	Satsangioe ayogya vishayo, vyasano tathā vahemno sadāy tyāg karvo.	https://baps.box.com/shared/static/8gvo7j04pti2fbzkaum280bczg929yno.mp3	1	shastri
Shloka 280	In difficult times, one should remain patient, offer prayers, persevere and keep firm faith in Akshar-Purushottam Maharaj.	વિપત્તિ આવે ત્યારે ધીરજ રાખવી, પ્રાર્થના કરવી, પ્રયત્ન કરવો અને અક્ષરપુરુષોત્તમ મહારાજને વિષે દૃઢ વિશ્વાસ રાખવો.	Vipatti āve tyāre dhiraj rākhvi, prārthanā karvi, prayatna karvo ane Akshar-Purushottam Maharajne vishe dradh vishvās rakhvo.	https://baps.box.com/shared/static/5z9kgox04keft5i6flnrwtq7udtmuffa.mp3	1	shastri
Shloka 281	Those who wish to join the sadhu ashram should receive initiation from the Aksharbrahman guru. All sadhus should always observe eight-fold brahmacharya.	ત્યાગાશ્રમ ગ્રહણ કરવાની ઇચ્છા હોય તેમણે અક્ષરબ્રહ્મસ્વરૂપ ગુરુ પાસે દીક્ષા ગ્રહણ કરવી. સર્વે ત્યાગીઓએ સદા અષ્ટપ્રકારે બ્રહ્મચર્ય પાળવું.	Tyāgāshram grahan karvāni ichchhā hoy temne Aksharbrahma-swarup guru pāse dikshā grahan karvi. Sarve tyāgioe sadā ashta-prakāre brahmacharya pālvu.	https://baps.box.com/shared/static/t0webwnzqrwkxcggokzlcyeoowchgxht.mp3	1	shastri
Shloka 282	Renunciants should renounce money and should not keep it as their own. They should not even touch money.	ત્યાગીઓએ ધનનો ત્યાગ કરવો અને પોતાનું કરીને રાખવું નહીં. ધનનો સ્પર્શ પણ ન જ કરવો.	Tyāgioe dhanno tyāg karvo ane potānu karine rākhvu nahi. Dhanno sparsh pan na ja karvo.	https://baps.box.com/shared/static/7r7qczetrcgcqmjxarxe39de2yqpwktp.mp3	1	shastri
Shloka 283-284	To increase their love for Akshar-Purushottam Maharaj, renunciants should always imbibe the virtues of nishkām, nirlobh, nissvād, nissneh, nirmān, and the other ascetic qualities.	ત્યાગીઓએ અક્ષરપુરુષોત્તમ મહારાજને વિષે પ્રીતિ વધારવા સારુ સદા નિષ્કામપણું, નિર્લોભપણું, નિઃસ્વાદપણું, નિઃસ્નેહપણું, નિર્માનપણું તથા ત્યાગીના અન્ય ગુણો ધારણ કરવા.	Tyāgioe Akshar-Purushottam Maharajne vishe priti vadhārvā sāru sadā nishkāmpanu, nirlobh-panu, nisswād-panu, nissneh-panu, nirmān-panu tathā tyāginā anya guno dhāran karvā.	https://baps.box.com/shared/static/fcx86miuv6tkdlytug5cetu7y870sx5v.mp3	2	shastri
Shloka 285	Renunciants should identify their ātmā with Brahman and always offer devotion to Swaminarayan Bhagwan with divyabhāv.	ત્યાગીઓએ પોતાના આત્માની બ્રહ્મ સંગાથે એકતા પ્રાપ્ત કરીને દિવ્યભાવે સદાય સ્વામિનારાયણ ભગવાનને ભજવા.	Tyāgioe potānā ātmāni Brahma sangāthe ektā prāpta karine divyabhāve sadāy Swaminarayan Bhagwanne bhajvā.	https://baps.box.com/shared/static/hd9ea6rtgles3337s2rpbi0du3nb4hru.mp3	1	shastri
Shloka 286	Renunciation is not merely self-denial; it is also endowed with devotion. Such renunciation is for attaining Akshar-Purushottam Maharaj.	ત્યાગ એ કેવળ ત્યાગ જ નથી પરંતુ આ ત્યાગ તો ભક્તિમય છે. આ ત્યાગ અક્ષરપુરુષોત્તમ મહારાજને પામવા માટે છે.	Tyāg e keval tyāg ja nathi parantu ā tyāg to bhaktimay chhe. Ā tyāg Akshar-Purushottam Maharajne pāmvā māte chhe.	https://baps.box.com/shared/static/cnd8qoaafhdxgk4rv6vmiwtidfrxl9w8.mp3	1	shastri
Shloka 292	Here, in this way, āgnā and upāsanā have been concisely described. One should obtain further details from the Sampraday’s shastras.	આ રીતે સંક્ષેપે કરીને અહીં આજ્ઞા તથા ઉપાસનાનું વર્ણન કર્યું. તેનો વિસ્તાર સંપ્રદાયના શાસ્ત્રો થકી જાણવો.	Ā rite sankshepe karine ahi āgnā tathā upāsanānu varnan karyu. Teno vistār Sampradaynā shāstro thaki jānvo.	https://baps.box.com/shared/static/5mkloa3w0qil74bvw6ju59cffw5jmf8u.mp3	1	shastri
Shloka 299	May the divine, compassionate blessings of Paramatma Parabrahman Swaminarayan Bhagwan always shower everywhere.	સર્વત્ર પરમાત્મા પરબ્રહ્મ સ્વામિનારાયણ ભગવાનના દિવ્ય કૃપાશિષ સદા વરસે.	Sarvatra Paramatma Parabrahma Swaminarayan Bhagwannā divya krupāshish sadā varse.	https://baps.box.com/shared/static/qkltjaessbv64npwgfz8slu64vp9i707.mp3	1	shastri
Shloka 300	May all grief, the three types of miseries, calamities, distresses, ignorance, doubts and fears of all be destroyed.	સર્વેનાં સર્વ દુઃખો, ત્રણ તાપ, ઉપદ્રવો, ક્લેશો, અજ્ઞાન, સંશયો તથા ભય વિનાશ પામે.	Sarvenā sarva dukho, tran tāp, upadravo, klesho, agnān, sanshayo tathā bhay vināsh pāme.	https://baps.box.com/shared/static/01uu7qswx57rksklyvf3dnrv56qwhd50.mp3	1	shastri
Shloka 301	Through Bhagwan’s grace, may all attain good health, happiness, utmost peace and ultimate moksha.	ભગવાનની કૃપાથી સર્વે નિરામય સ્વાસ્થ્ય, સુખ, પરમ શાંતિ તથા પરમ કલ્યાણ પામો.	Bhagwanni krupāthi sarve nirāmay svāsthya, sukh, param shānti tathā param kalyān pamo.	https://baps.box.com/shared/static/6uco0ppa3n36dvpcg6s71pvstajnz7j0.mp3	1	shastri
Shloka 302	May no one harm or hate others. May everyone always respect each other.	કોઈ મનુષ્ય કોઈનો દ્રોહ તથા દ્વેષ ન કરે. સર્વે સદાય પરસ્પર આદર સેવે.	Koi manushya koino droh tathā dvesh na kare. Sarve sadāy paraspar ādar seve.	https://baps.box.com/shared/static/z1clof349ougguscdk6ww8o7rjz54z2p.mp3	1	shastri
Shloka 303	May everyone develop firm love, conviction and unwavering belief in Akshar-Purushottam, and may everyone’s faith forever flourish.	અક્ષરપુરુષોત્તમને વિષે સર્વને દૃઢ પ્રીતિ, નિષ્ઠા, નિશ્ચય થાય અને વિશ્વાસ સદાય વૃદ્ધિ પામે.	Akshar-Purushottamne vishe sarvane dradh priti, nishthā, nishchay thāy ane vishvās sadāy vruddhi pāme.	https://baps.box.com/shared/static/nu0x35spn49zpk8m9al9nn8e4jcbphkm.mp3	1	shastri
Shloka 304	May all devotees become resolute in following dharma and attain the pleasure of Sahajanand Paramatma.	સર્વે ભક્તો ધર્મ પાળવામાં બળિયા થાય અને સહજાનંદ પરમાત્માની પ્રસન્નતા પ્રાપ્ત કરે.	Sarve bhakto dharma pālvāmā baliyā thāy ane Sahajanand Paramatmani prasannatā prāpta kare.	https://baps.box.com/shared/static/7f8kltkrffk4bv5ygc9vn5k2s3p1mcvt.mp3	1	shastri
Shloka 305	May the world be filled with people who are peaceful, righteous and engrossed in spiritual endeavours, and who tread the path of spirituality.	સંસાર પ્રશાંત, ધર્મવાન, સાધનાશીલ તથા અધ્યાત્મમાર્ગે ચાલનારા મનુષ્યોથી યુક્ત થાય.	Sansār prashānt, dharmavān, sādhanāshil tathā adhyātma- mārge chālnārā manushyothi yukta thāy.	https://baps.box.com/shared/static/y4bys3w65gchukm1dlffh3b7h7dwf7cf.mp3	1	shastri
Shloka 306	May mutual unity, suhradbhāv, friendship, compassion, tolerance and love flourish among all people.	સર્વ મનુષ્યોમાં પરસ્પર એકતા, સુહૃદ્‌ભાવ, મૈત્રી, કરુણા, સહનશીલતા તથા સ્નેહ વૃદ્ધિ પામે.	Sarva manushyomā paraspar ektā, suhradbhāv, maitri, karunā, sahanshiltā tathā sneh vruddhi pāme.	https://baps.box.com/shared/static/pscm88ybeitj2rill4rjfomgebr74t6j.mp3	1	shastri
Shloka 307	Through the divine association of Brahman and Parabrahman, may all strengthen nirdoshbhāv and divyabhāv towards the Satsang.	બ્રહ્મ તથા પરબ્રહ્મના દિવ્ય સંબંધે કરીને સત્સંગને વિષે સર્વને નિર્દોષભાવ તથા દિવ્યભાવની દૃઢતા થાય.	Brahma tathā Parabrahmanā divya sambandhe karine satsangne vishe sarvane nirdoshbhāv tathā divyabhāvni dradhtā thāy.	https://baps.box.com/shared/static/zzr6243aa4qskqwzu7nnnatsedzzmmtm.mp3	1	shastri
Shloka 308	May all identify their ātmā as aksharrup and offer devotion to Purushottam Sahajanand.	સર્વ જનો પોતાના આત્માને વિષે અક્ષરરૂપતા પ્રાપ્ત કરી પુરુષોત્તમ સહજાનંદની ભક્તિ પ્રાપ્ત કરે.	Sarva jano potānā ātmāne vishe Aksharruptā prāpta kari Purushottam Sahajanandni bhakti prāpta kare.	https://baps.box.com/shared/static/nns4y071swwmqbd1h865o44ya4gyeu6d.mp3	1	shastri
Shloka 311-314	On the occasion of Pramukh Swami Maharaj’s birth centenary celebrations, this shastra is being offered with joy and devotion as a tribute to: (1) Parabrahman Sahajanand Shri Hari – the focus of upāsanā, (2) Mul Akshar Gunatitanand Swami, (3) Bhagatji Maharaj – the embodiment of wisdom, (4) Yagnapurushdasji (Shastriji Maharaj) – the protector of the true siddhānt, (5) the forever affectionate and blissful embodiment of Aksharbrahman, Yogiji Maharaj and (6) Guru Pramukh Swami Maharaj, who is humble and revered throughout the world. 	ઉપાસ્ય પરબ્રહ્મ સહજાનંદ શ્રીહરિ તથા મૂળ અક્ષર ગુણાતીતાનંદ સ્વામી, સાક્ષાદ્ જ્ઞાનમૂર્તિ સમા ભગતજી મહારાજ, સત્ય સિદ્ધાંતના રક્ષક એવા યજ્ઞપુરુષદાસજી (શાસ્ત્રીજી મહારાજ), સદાય વાત્સલ્યભીના અને આનંદમય બ્રહ્મ એવા યોગીજી મહારાજ તથા વિશ્વવંદ્ય અને વિનમ્ર એવા ગુરુ પ્રમુખસ્વામી મહારાજને આ શાસ્ત્રરૂપી અંજલિ પ્રમુખસ્વામી મહારાજના જન્મ શતાબ્દી પર્વે સાનંદ ભક્તિભાવે અર્પણ કરવામાં આવે છે.	Upāsya Parabrahma Sahajanand Shri Hari tathā Mul Akshar Gunatitanand Swami, sākshād jnān-murti samā Bhagatji Maharaj, satya siddhāntnā rakshak evā Yagnapurushdasji (Shastriji Maharaj), sadāy vātsalya bhinā ane ānandmay brahma evā Yogiji Maharaj tathā vishvavandya ane vinamra evā guru Pramukh Swami Maharajne ā shāstra-rupi anjali Pramukh Swami Maharajna janma shatabdi parve sānand bhaktibhāve arpan karvāmā āve chhe.	https://baps.box.com/shared/static/x9yhq9wuxfs587z4x387ky9m4hj7iq0p.mp3	4	shastri
Shloka 315	May Swaminarayan Bhagwan, that is, Akshar-Purushottam Maharaj himself, spread supreme bliss and auspiciousness throughout the entire world.	સ્વામિનારાયણ ભગવાન એટલે કે સાક્ષાત્ અક્ષરપુરુષોત્તમ મહારાજ સકળ વિશ્વમાં પરમ આનંદ-મંગળને વિસ્તારે.	Swaminarayan Bhagwan etle ke sākshāt Akshar-Purushottam Maharaj sakal vishvamā param ānand-mangalne vistāre.	https://baps.box.com/shared/static/i798ktdn57cyg83qt080kcxxopt7bxxx.mp3	1	shastri